week_start,campaign_id,country_code,device,impressions,clicks,spend_aed,sessions,engaged_sessions,new_users,add_to_cart,begin_checkout,purchases,revenue_aed
2025-09-01,1,BH,Tablet,214,40,35.43,40,32,24,11,6,4,377.77
2025-09-01,1,OM,Desktop,1248,249,199.99,245,222,151,86,44,30,2765.1
2025-09-01,1,OM,Mobile,4515,760,619.66,743,567,465,158,83,55,5155.28
2025-09-01,1,OM,Tablet,305,54,41.42,53,44,33,14,7,5,473.21
2025-09-01,1,QA,Desktop,1433,279,343.31,272,248,169,115,61,40,5251.49
2025-09-01,1,QA,Mobile,5445,914,1111.47,897,694,560,246,123,83,10767.2
2025-09-01,1,QA,Tablet,337,58,73.49,56,46,35,18,9,6,825.25
2025-09-01,1,SA,Desktop,4235,857,848.44,843,777,526,301,157,107,11133.44
2025-09-01,1,SA,Mobile,15515,2713,2629.68,2648,2017,1640,621,322,217,23197.83
2025-09-01,1,SA,Tablet,1085,191,187.36,188,155,116,54,29,19,1968.43
2025-09-01,2,AE,Desktop,20945,1083,2799.33,1062,827,572,248,122,68,8058.65
2025-09-01,2,AE,Mobile,77827,3336,8785.79,3246,2120,1797,464,240,131,15847.48
2025-09-01,2,AE,Tablet,5287,230,581.35,226,159,123,40,21,12,1447.0
2025-09-01,2,BH,Desktop,3415,170,348.96,166,131,92,33,17,10,983.51
2025-09-01,2,BH,Mobile,12936,550,1111.44,536,354,294,70,35,19,1942.72
2025-09-01,2,BH,Tablet,762,36,75.87,35,25,19,6,3,2,160.65
2025-09-01,2,OM,Desktop,4291,215,394.96,210,166,116,38,19,11,1091.5
2025-09-01,2,OM,Mobile,15568,665,1262.91,652,423,362,81,42,24,2351.94
2025-09-01,2,OM,Tablet,1090,48,90.44,47,33,25,7,4,2,208.37
2025-09-01,2,QA,Desktop,4461,223,666.26,218,169,121,52,28,16,2109.8
2025-09-01,2,QA,Mobile,17476,718,2112.07,706,469,380,108,55,31,4302.73
2025-09-01,2,QA,Tablet,1139,52,152.32,51,36,28,10,5,3,379.99
2025-09-01,2,SA,Desktop,16515,789,1792.99,766,591,417,158,81,46,4965.45
2025-09-01,2,SA,Mobile,58297,2404,5421.13,2347,1537,1286,309,163,92,10318.92
2025-09-01,2,SA,Tablet,3683,165,387.7,162,115,90,26,14,8,825.14
2025-09-01,3,AE,Desktop,89938,2190,3596.35,2161,1608,1518,525,280,161,19378.13
2025-09-01,3,AE,Mobile,345880,6721,11377.91,6464,4138,4525,1011,529,304,35784.18
2025-09-01,3,AE,Tablet,19179,392,695.2,384,262,271,79,42,25,2796.21
2025-09-01,3,BH,Desktop,14176,327,446.99,321,238,224,73,38,22,2172.41
2025-09-01,3,BH,Mobile,56412,1091,1479.55,1069,685,761,152,79,46,4899.07
2025-09-01,3,BH,Tablet,3584,77,104.38,75,51,52,13,7,4,382.89
2025-09-01,3,OM,Desktop,19756,477,575.87,468,358,327,101,52,31,3031.1
2025-09-01,3,OM,Mobile,66898,1303,1672.38,1283,819,880,178,95,54,5069.6
2025-09-01,3,OM,Tablet,4976,98,117.83,95,63,67,16,9,5,456.3
2025-09-01,3,QA,Desktop,21809,482,896.63,472,356,318,123,64,38,5035.21
2025-09-01,3,QA,Mobile,78836,1545,2967.96,1517,968,1062,251,131,80,10264.09
2025-09-01,3,QA,Tablet,5148,107,203.74,105,73,74,22,11,7,895.96
2025-09-01,3,SA,Desktop,69579,1709,2465.49,1669,1265,1164,393,204,123,12916.79
2025-09-01,3,SA,Mobile,263582,5262,7851.78,5141,3344,3655,770,398,229,23798.22
2025-09-01,3,SA,Tablet,17039,349,511.37,342,230,240,62,32,18,1959.54
2025-09-01,4,AE,Desktop,570243,4958,2138.38,4849,2203,4382,321,167,76,8284.47
2025-09-01,4,AE,Mobile,2081193,15954,6931.06,15612,5994,14191,664,364,168,18906.75
2025-09-01,4,AE,Tablet,133643,1045,440.62,1017,403,907,55,28,13,1490.27
2025-09-01,4,BH,Desktop,104844,895,293.08,874,388,791,52,27,12,1141.13
2025-09-01,4,BH,Mobile,353817,2700,917.57,2637,1001,2401,99,52,24,2179.35
2025-09-01,4,BH,Tablet,22778,183,61.66,178,72,160,8,4,2,175.94
2025-09-01,4,OM,Desktop,126141,1090,334.1,1068,482,969,58,31,14,1235.19
2025-09-01,4,OM,Mobile,452370,3401,1016.51,3329,1240,3021,124,67,31,2680.49
2025-09-01,4,OM,Tablet,31366,252,73.85,247,96,225,11,6,3,241.02
2025-09-01,4,QA,Desktop,144650,1242,600.55,1206,546,1086,85,46,21,2639.64
2025-09-01,4,QA,Mobile,487037,3578,1723.17,3497,1322,3165,161,85,38,4731.94
2025-09-01,4,QA,Tablet,34606,271,125.33,266,107,237,14,7,3,405.78
2025-09-01,4,SA,Desktop,438244,3835,1363.08,3756,1698,3420,235,123,56,5657.81
2025-09-01,4,SA,Mobile,1701882,13170,4882.32,12755,4836,11451,506,272,124,11991.45
2025-09-01,4,SA,Tablet,105344,865,306.1,848,338,760,41,22,10,991.19
2025-09-01,5,AE,Desktop,204587,2187,3020.9,2139,1388,1729,262,134,66,7667.66
2025-09-01,5,AE,Mobile,742680,6675,9269.25,6515,3557,5264,475,249,126,15390.39
2025-09-01,5,AE,Tablet,51090,483,643.28,474,280,377,45,24,12,1443.1
2025-09-01,5,BH,Desktop,31655,348,377.06,341,225,266,38,20,10,983.35
2025-09-01,5,BH,Mobile,132038,1207,1295.51,1186,653,951,81,42,21,2176.91
2025-09-01,5,BH,Tablet,8041,78,86.23,76,44,62,7,3,2,162.37
2025-09-01,5,OM,Desktop,42969,455,456.4,446,291,356,46,24,12,1105.87
2025-09-01,5,OM,Mobile,166363,1490,1456.56,1476,811,1199,97,51,26,2438.09
2025-09-01,5,OM,Tablet,10818,106,100.69,103,60,82,8,4,2,192.5
2025-09-01,5,QA,Desktop,50478,548,844.64,533,345,422,65,35,17,2293.63
2025-09-01,5,QA,Mobile,181560,1678,2529.82,1619,887,1310,126,66,33,4198.26
2025-09-01,5,QA,Tablet,12745,123,182.04,119,70,95,12,6,3,417.11
2025-09-01,5,SA,Desktop,153053,1671,1980.91,1633,1057,1310,172,91,45,4640.28
2025-09-01,5,SA,Mobile,598178,5343,6548.76,5255,2823,4220,385,201,101,10674.99
2025-09-01,5,SA,Tablet,37241,366,436.63,358,205,291,33,17,9,916.91
2025-09-01,6,AE,Desktop,59275,1476,1386.67,1454,1186,319,506,266,173,21928.07
2025-09-01,6,AE,Mobile,216198,4881,4621.39,4790,3346,1059,1065,553,366,44768.05
2025-09-01,6,AE,Tablet,13325,316,294.74,312,232,69,85,45,30,3902.3
2025-09-01,6,BH,Desktop,8728,237,181.46,232,195,52,76,39,25,2701.94
2025-09-01,6,BH,Mobile,33558,765,573.54,750,513,162,151,80,52,5418.0
2025-09-01,6,BH,Tablet,2329,55,41.73,54,39,12,14,7,5,463.14
2025-09-01,6,OM,Desktop,12322,335,224.98,329,276,73,94,49,32,2998.71
2025-09-01,6,OM,Mobile,43186,996,693.8,976,681,213,183,95,65,6423.23
2025-09-01,6,OM,Tablet,2951,70,47.12,69,51,15,16,8,6,571.84
2025-09-01,6,QA,Desktop,13082,370,377.8,363,301,79,131,69,45,6288.49
2025-09-01,6,QA,Mobile,52038,1164,1179.61,1137,794,248,255,134,91,12389.6
2025-09-01,6,QA,Tablet,3129,73,77.54,72,53,16,21,11,7,1011.73
2025-09-01,6,SA,Desktop,45028,1186,962.23,1164,970,252,373,188,121,13625.82
2025-09-01,6,SA,Mobile,155889,3618,3036.27,3534,2464,783,721,381,255,28221.5
2025-09-01,6,SA,Tablet,9873,239,207.33,233,173,52,61,31,20,2315.55
2025-09-01,7,AE,Desktop,101940,1607,1904.63,1573,1125,1172,286,150,85,9209.95
2025-09-01,7,AE,Mobile,348676,4509,5298.01,4412,2594,3274,526,274,153,16452.45
2025-09-01,7,AE,Tablet,22598,311,379.11,305,190,230,45,23,14,1507.18
2025-09-01,7,BH,Desktop,15731,252,235.67,248,172,182,43,22,12,1119.12
2025-09-01,7,BH,Mobile,61365,791,725.09,774,446,564,80,42,24,2139.84
2025-09-01,7,BH,Tablet,3922,53,50.47,53,32,40,7,4,2,174.15
2025-09-01,7,OM,Desktop,20664,326,284.68,317,222,233,49,26,15,1305.1
2025-09-01,7,OM,Mobile,73235,961,839.61,943,545,695,96,52,29,2541.91
2025-09-01,7,OM,Tablet,4940,69,56.95,68,43,50,9,5,3,217.11
2025-09-01,7,QA,Desktop,21894,344,452.06,337,238,252,65,33,20,2387.32
2025-09-01,7,QA,Mobile,87686,1127,1514.98,1103,650,813,142,72,42,5047.82
2025-09-01,7,QA,Tablet,5260,75,97.37,73,47,53,12,6,3,378.75
2025-09-01,7,SA,Desktop,72367,1128,1185.31,1099,772,828,189,101,59,5917.96
2025-09-01,7,SA,Mobile,285620,3719,3792.88,3614,2072,2673,409,213,121,11283.76
2025-09-01,7,SA,Tablet,17964,248,246.35,242,148,179,33,17,9,907.95
2025-09-01,8,AE,Desktop,233407,2267,1941.14,2234,1193,1957,210,107,50,5369.74
2025-09-01,8,AE,Mobile,865726,7224,6109.26,7039,3217,6132,421,214,102,10527.18
2025-09-01,8,AE,Tablet,59357,532,462.11,521,262,462,38,19,9,959.09
2025-09-01,8,BH,Desktop,38091,390,263.3,381,202,336,31,16,7,632.38
2025-09-01,8,BH,Mobile,156314,1271,868.12,1238,551,1091,68,35,17,1612.12
2025-09-01,8,BH,Tablet,9228,83,59.07,82,39,73,5,3,1,122.21
2025-09-01,8,OM,Desktop,51441,509,306.43,496,263,437,38,19,9,788.03
2025-09-01,8,OM,Mobile,178443,1476,918.4,1449,650,1258,70,36,18,1464.06
2025-09-01,8,OM,Tablet,11250,105,65.51,102,49,89,6,3,2,127.16
2025-09-01,8,QA,Desktop,55484,557,524.68,544,289,483,54,27,13,1522.11
2025-09-01,8,QA,Mobile,208645,1796,1643.82,1754,787,1569,110,57,28,3300.0
2025-09-01,8,QA,Tablet,13379,124,118.19,121,57,106,10,5,2,270.42
2025-09-01,8,SA,Desktop,173325,1814,1360.57,1776,971,1574,152,77,36,3348.22
2025-09-01,8,SA,Mobile,646207,5574,4215.13,5471,2407,4818,300,156,75,7163.96
2025-09-01,8,SA,Tablet,43495,378,282.68,368,180,326,25,13,6,607.6
2025-09-01,9,AE,Desktop,219720,1779,1199.14,1748,869,1552,116,63,29,3038.64
2025-09-01,9,AE,Mobile,895998,6146,4108.38,5966,2474,5377,248,127,57,5850.62
2025-09-01,9,AE,Tablet,64444,443,275.46,436,192,396,23,12,5,552.54
2025-09-01,9,BH,Desktop,39382,307,165.2,300,147,266,18,9,4,353.29
2025-09-01,9,BH,Mobile,152281,995,510.52,971,400,902,37,20,9,741.82
2025-09-01,9,BH,Tablet,9462,68,35.74,66,30,60,3,2,1,63.03
2025-09-01,9,OM,Desktop,55238,422,192.02,411,207,369,24,12,6,449.46
2025-09-01,9,OM,Mobile,204833,1324,604.54,1292,535,1166,46,24,11,875.08
2025-09-01,9,OM,Tablet,13224,87,41.15,86,38,76,4,2,1,73.96
2025-09-01,9,QA,Desktop,57351,442,331.49,431,212,387,30,16,7,857.56
2025-09-01,9,QA,Mobile,224221,1453,1038.19,1421,589,1280,66,35,16,1859.73
2025-09-01,9,QA,Tablet,15379,102,74.19,100,44,90,5,3,1,149.99
2025-09-01,9,SA,Desktop,190854,1495,857.59,1465,730,1319,88,45,20,1880.47
2025-09-01,9,SA,Mobile,685319,4587,2634.3,4537,1861,4110,177,93,41,3771.99
2025-09-01,9,SA,Tablet,41091,292,173.06,286,124,259,13,7,3,294.17
2025-09-01,10,AE,Desktop,17392,119,906.13,117,87,81,16,8,5,1015.75
2025-09-01,10,AE,Mobile,63269,364,2774.38,356,213,250,29,15,9,1992.81
2025-09-01,10,AE,Tablet,4046,25,194.5,25,16,17,3,1,1,175.61
2025-09-01,10,BH,Desktop,2929,19,121.0,19,14,13,2,1,1,128.3
2025-09-01,10,BH,Mobile,10607,60,382.73,59,37,42,5,2,1,273.6
2025-09-01,10,BH,Tablet,729,4,27.51,4,3,3,0,0,0,23.22
2025-09-01,10,OM,Desktop,3693,26,141.97,25,19,18,3,1,1,140.7
2025-09-01,10,OM,Mobile,13569,76,430.91,74,47,52,5,3,2,275.55
2025-09-01,10,OM,Tablet,960,6,32.87,6,4,4,1,0,0,27.86
2025-09-01,10,QA,Desktop,4237,28,234.35,27,20,19,4,2,1,287.02
2025-09-01,10,QA,Mobile,15411,87,777.8,86,53,59,8,4,2,578.5
2025-09-01,10,QA,Tablet,1021,6,51.8,6,4,4,1,0,0,54.48
2025-09-01,10,SA,Desktop,13376,94,610.89,93,68,65,12,6,4,667.36
2025-09-01,10,SA,Mobile,49605,272,1874.13,265,164,186,21,11,6,1221.67
2025-09-01,10,SA,Tablet,3323,19,135.46,19,12,13,2,1,1,111.35
2025-09-01,11,AE,Desktop,0,0,0.0,5110,4096,2928,954,506,318,38453.03
2025-09-01,11,AE,Mobile,0,0,0.0,15851,10855,9127,1887,975,604,73326.02
2025-09-01,11,AE,Tablet,0,0,0.0,1076,784,609,166,88,55,6567.72
2025-09-01,11,BH,Desktop,0,0,0.0,663,534,391,110,58,37,3636.26
2025-09-01,11,BH,Mobile,0,0,0.0,2024,1369,1164,220,113,70,7049.59
2025-09-01,11,BH,Tablet,0,0,0.0,141,100,82,18,10,6,591.26
2025-09-01,11,OM,Desktop,0,0,0.0,780,624,450,121,63,39,3695.62
2025-09-01,11,OM,Mobile,0,0,0.0,2531,1707,1473,255,134,83,7982.39
2025-09-01,11,OM,Tablet,0,0,0.0,178,128,104,23,11,7,624.78
2025-09-01,11,QA,Desktop,0,0,0.0,1306,1061,766,253,128,77,9628.63
2025-09-01,11,QA,Mobile,0,0,0.0,4167,2816,2435,524,273,176,23223.12
2025-09-01,11,QA,Tablet,0,0,0.0,280,202,163,43,22,14,1854.78
2025-09-01,11,SA,Desktop,0,0,0.0,3285,2612,1896,543,285,176,18584.67
2025-09-01,11,SA,Mobile,0,0,0.0,10660,7221,6173,1177,618,385,41276.63
2025-09-01,11,SA,Tablet,0,0,0.0,702,511,411,96,50,30,3222.07
2025-09-01,12,AE,Desktop,0,0,0.0,1868,1602,338,605,316,226,31301.17
2025-09-01,12,AE,Mobile,0,0,0.0,5814,4222,1024,1237,632,447,57374.83
2025-09-01,12,AE,Tablet,0,0,0.0,393,308,72,97,50,36,4427.99
2025-09-01,12,BH,Desktop,0,0,0.0,253,221,45,74,39,27,2795.42
2025-09-01,12,BH,Mobile,0,0,0.0,742,546,134,134,70,49,5316.84
2025-09-01,12,BH,Tablet,0,0,0.0,56,44,10,13,7,5,499.71
2025-09-01,12,OM,Desktop,0,0,0.0,292,252,52,81,42,29,2850.55
2025-09-01,12,OM,Mobile,0,0,0.0,869,632,157,145,77,55,5553.93
2025-09-01,12,OM,Tablet,0,0,0.0,61,47,11,13,7,5,496.28
2025-09-01,12,QA,Desktop,0,0,0.0,487,420,88,166,85,59,8171.66
2025-09-01,12,QA,Mobile,0,0,0.0,1583,1169,284,341,179,127,17575.31
2025-09-01,12,QA,Tablet,0,0,0.0,107,82,20,28,15,11,1567.07
2025-09-01,12,SA,Desktop,0,0,0.0,1254,1104,229,355,188,131,15072.92
2025-09-01,12,SA,Mobile,0,0,0.0,3883,2855,696,715,384,277,31982.98
2025-09-01,12,SA,Tablet,0,0,0.0,258,205,46,60,32,22,2771.65
2025-09-01,13,AE,Desktop,0,0,0.0,2981,2365,844,814,439,310,40152.46
2025-09-01,13,AE,Mobile,0,0,0.0,8691,5782,2472,1596,798,544,65298.27
2025-09-01,13,AE,Tablet,0,0,0.0,607,416,171,140,72,50,6490.47
2025-09-01,13,BH,Desktop,0,0,0.0,383,305,106,102,53,37,3780.48
2025-09-01,13,BH,Mobile,0,0,0.0,1124,743,317,191,100,69,7307.72
2025-09-01,13,BH,Tablet,0,0,0.0,89,63,25,19,10,7,694.26
2025-09-01,13,OM,Desktop,0,0,0.0,436,342,119,106,56,38,3888.77
2025-09-01,13,OM,Mobile,0,0,0.0,1423,934,402,239,122,81,7866.98
2025-09-01,13,OM,Tablet,0,0,0.0,92,64,26,18,9,7,667.6
2025-09-01,13,QA,Desktop,0,0,0.0,796,635,225,251,132,95,13881.62
2025-09-01,13,QA,Mobile,0,0,0.0,2367,1573,657,475,246,172,25806.0
2025-09-01,13,QA,Tablet,0,0,0.0,164,114,46,39,20,14,1879.73
2025-09-01,13,SA,Desktop,0,0,0.0,1912,1502,535,507,264,183,20235.6
2025-09-01,13,SA,Mobile,0,0,0.0,6045,3987,1653,1070,564,382,42472.56
2025-09-01,13,SA,Tablet,0,0,0.0,440,311,122,93,47,32,3709.29
2025-09-01,14,AE,Desktop,0,0,0.0,605,465,337,98,52,28,3215.64
2025-09-01,14,AE,Mobile,0,0,0.0,2047,1287,1156,210,109,61,7635.48
2025-09-01,14,AE,Tablet,0,0,0.0,135,92,75,17,9,5,572.46
2025-09-01,14,BH,Desktop,0,0,0.0,82,63,45,12,6,4,346.63
2025-09-01,14,BH,Mobile,0,0,0.0,275,176,151,25,13,7,742.29
2025-09-01,14,BH,Tablet,0,0,0.0,17,12,10,2,1,1,56.27
2025-09-01,14,OM,Desktop,0,0,0.0,94,72,51,13,7,4,313.41
2025-09-01,14,OM,Mobile,0,0,0.0,296,192,163,26,13,7,680.97
2025-09-01,14,OM,Tablet,0,0,0.0,22,15,12,2,1,1,64.07
2025-09-01,14,QA,Desktop,0,0,0.0,158,122,87,27,14,8,1021.4
2025-09-01,14,QA,Mobile,0,0,0.0,516,338,286,54,28,16,2017.14
2025-09-01,14,QA,Tablet,0,0,0.0,36,25,20,5,3,1,190.03
2025-09-01,14,SA,Desktop,0,0,0.0,404,307,223,58,30,17,1814.71
2025-09-01,14,SA,Mobile,0,0,0.0,1331,847,745,127,68,38,3889.03
2025-09-01,14,SA,Tablet,0,0,0.0,90,62,50,11,5,3,321.31
2025-09-08,1,AE,Desktop,6155,1205,1316.62,1172,1084,730,470,248,170,19115.48
2025-09-08,1,AE,Mobile,20777,3516,3922.42,3440,2622,2081,887,453,296,36156.27
2025-09-08,1,AE,Tablet,1473,258,278.11,249,206,154,81,41,28,3321.33
2025-09-08,1,BH,Desktop,952,195,167.47,191,178,117,69,36,25,2429.2
2025-09-08,1,BH,Mobile,3714,639,547.58,621,486,389,145,79,53,5088.21
2025-09-08,1,BH,Tablet,218,41,35.67,40,33,25,11,6,4,372.09
2025-09-08,1,OM,Desktop,1171,246,190.89,240,225,146,83,43,29,2732.17
2025-09-08,1,OM,Mobile,4591,759,613.04,736,567,462,159,84,56,5184.98
2025-09-08,1,OM,Tablet,299,53,41.84,51,43,32,14,7,5,454.82
2025-09-08,1,QA,Desktop,1487,289,340.68,282,258,175,122,63,41,5369.98
2025-09-08,1,QA,Mobile,5181,866,1052.84,846,655,535,225,118,80,10651.22
2025-09-08,1,QA,Tablet,327,59,71.81,57,48,35,19,9,6,803.14
2025-09-08,1,SA,Desktop,4177,860,814.65,839,765,512,312,161,107,10948.39
2025-09-08,1,SA,Mobile,16939,2818,2726.93,2761,2109,1688,647,339,233,24435.36
2025-09-08,1,SA,Tablet,1053,189,182.82,184,150,115,52,27,18,1914.62
2025-09-08,2,AE,Desktop,20668,1018,2680.82,1001,778,557,221,112,61,7549.58
2025-09-08,2,AE,Mobile,76790,3155,8344.01,3072,2026,1679,443,232,129,15316.97
2025-09-08,2,AE,Tablet,5082,227,604.99,223,158,124,42,21,12,1377.26
2025-09-08,2,BH,Desktop,3423,177,360.27,173,134,94,36,19,10,982.6
2025-09-08,2,BH,Mobile,13090,554,1179.32,540,354,297,69,36,20,2188.26
2025-09-08,2,BH,Tablet,875,41,81.54,40,28,22,6,3,2,192.62
2025-09-08,2,OM,Desktop,4556,226,415.73,221,173,122,42,23,13,1280.86
2025-09-08,2,OM,Mobile,15850,676,1257.14,657,435,362,79,41,24,2184.27
2025-09-08,2,OM,Tablet,1040,46,85.12,45,32,25,7,4,2,191.04
2025-09-08,2,QA,Desktop,5017,252,722.66,245,192,132,56,29,16,2227.0
2025-09-08,2,QA,Mobile,17476,710,2131.05,693,455,379,103,54,32,4369.48
2025-09-08,2,QA,Tablet,1180,54,154.53,53,37,29,10,5,3,396.66
2025-09-08,2,SA,Desktop,15958,809,1836.99,786,623,444,157,84,47,5062.56
2025-09-08,2,SA,Mobile,59635,2552,5856.75,2515,1647,1380,344,180,99,11388.09
2025-09-08,2,SA,Tablet,3636,162,384.23,158,107,87,26,13,8,845.81
2025-09-08,3,AE,Desktop,90932,2068,3443.42,2034,1535,1410,481,251,143,16906.74
2025-09-08,3,AE,Mobile,328091,6727,10711.37,6561,4140,4612,1109,579,340,41987.79
2025-09-08,3,AE,Tablet,20702,454,738.06,445,309,314,88,46,27,3258.03
2025-09-08,3,BH,Desktop,15253,350,462.92,340,257,237,77,40,23,2284.19
2025-09-08,3,BH,Mobile,55578,1130,1481.79,1098,702,771,165,86,50,5040.28
2025-09-08,3,BH,Tablet,3371,71,96.47,69,47,48,13,6,4,358.5
2025-09-08,3,OM,Desktop,18113,424,531.46,419,323,288,87,46,27,2566.27
2025-09-08,3,OM,Mobile,69324,1357,1675.71,1322,847,935,190,99,58,5468.43
2025-09-08,3,OM,Tablet,4620,98,118.87,96,64,67,16,9,5,453.94
2025-09-08,3,QA,Desktop,19422,467,901.73,450,342,315,120,61,35,4609.2
2025-09-08,3,QA,Mobile,83264,1672,2985.81,1637,1046,1170,288,152,90,12112.49
2025-09-08,3,QA,Tablet,5422,115,215.0,112,76,79,24,12,7,907.09
2025-09-08,3,SA,Desktop,66489,1550,2366.79,1504,1147,1057,330,177,97,10590.14
2025-09-08,3,SA,Mobile,249813,5053,7576.71,4939,3181,3505,725,382,221,23368.17
2025-09-08,3,SA,Tablet,15434,330,496.63,325,224,224,61,30,17,1905.97
2025-09-08,4,AE,Desktop,564475,4878,2149.95,4764,2157,4328,331,168,77,8694.32
2025-09-08,4,AE,Mobile,2139337,15955,6687.65,15657,5899,14219,665,357,159,17523.84
2025-09-08,4,AE,Tablet,143646,1152,474.77,1120,444,1026,60,31,15,1633.69
2025-09-08,4,BH,Desktop,93375,873,300.61,854,386,781,50,27,13,1242.68
2025-09-08,4,BH,Mobile,367160,2775,919.67,2729,1043,2495,102,54,25,2359.34
2025-09-08,4,BH,Tablet,24472,191,65.85,188,75,168,9,4,2,194.03
2025-09-08,4,OM,Desktop,129963,1124,343.44,1095,489,994,61,31,14,1277.34
2025-09-08,4,OM,Mobile,464998,3579,1067.32,3494,1323,3166,127,68,32,2931.15
2025-09-08,4,OM,Tablet,31640,247,73.79,243,97,217,11,6,3,228.67
2025-09-08,4,QA,Desktop,140421,1253,564.95,1222,545,1101,83,43,21,2550.52
2025-09-08,4,QA,Mobile,463284,3470,1743.26,3395,1256,3091,150,76,36,4291.68
2025-09-08,4,QA,Tablet,32281,258,123.33,253,99,230,15,8,3,438.34
2025-09-08,4,SA,Desktop,440951,3993,1473.09,3896,1718,3488,244,126,58,5976.19
2025-09-08,4,SA,Mobile,1530302,11447,4272.07,11238,4297,10155,456,235,106,10350.81
2025-09-08,4,SA,Tablet,107016,866,312.18,847,339,754,41,21,10,967.87
2025-09-08,5,AE,Desktop,216600,2265,2988.55,2206,1428,1784,257,130,64,7597.93
2025-09-08,5,AE,Mobile,867220,7702,10229.3,7571,4187,6112,570,292,149,16676.33
2025-09-08,5,AE,Tablet,49222,466,649.19,455,265,365,41,21,10,1212.91
2025-09-08,5,BH,Desktop,35078,377,400.67,370,238,301,41,21,11,1077.09
2025-09-08,5,BH,Mobile,130462,1175,1261.5,1153,628,920,77,39,20,1860.77
2025-09-08,5,BH,Tablet,8570,84,89.02,82,50,66,7,3,2,166.39
2025-09-08,5,OM,Desktop,44635,487,462.1,476,313,386,47,25,12,1066.48
2025-09-08,5,OM,Mobile,168405,1572,1497.9,1542,850,1235,105,55,27,2391.51
2025-09-08,5,OM,Tablet,10930,105,103.87,102,60,83,8,4,2,210.42
2025-09-08,5,QA,Desktop,53948,565,865.19,550,354,440,72,37,18,2392.62
2025-09-08,5,QA,Mobile,179043,1610,2428.92,1572,858,1280,126,66,33,4461.85
2025-09-08,5,QA,Tablet,11591,113,174.54,110,64,88,11,6,3,349.33
2025-09-08,5,SA,Desktop,152126,1603,1867.57,1562,1033,1262,163,86,43,4269.37
2025-09-08,5,SA,Mobile,553549,5256,6446.32,5139,2814,4157,374,193,98,10745.49
2025-09-08,5,SA,Tablet,34393,327,400.72,318,180,256,28,14,7,741.89
2025-09-08,6,AE,Desktop,54885,1457,1364.44,1421,1162,310,499,257,172,22458.92
2025-09-08,6,AE,Mobile,206021,4749,4514.0,4634,3206,1016,1027,544,353,44746.31
2025-09-08,6,AE,Tablet,13781,320,297.03,314,231,68,88,48,31,3703.64
2025-09-08,6,BH,Desktop,10080,264,195.57,259,212,57,81,41,27,2930.44
2025-09-08,6,BH,Mobile,34930,807,617.63,787,552,171,162,85,56,5768.78
2025-09-08,6,BH,Tablet,2261,52,39.84,51,37,11,12,7,4,473.02
2025-09-08,6,OM,Desktop,11947,329,224.27,322,267,70,94,48,31,3055.41
2025-09-08,6,OM,Mobile,46296,1042,704.08,1017,698,227,198,104,67,6822.25
2025-09-08,6,OM,Tablet,2879,70,47.26,67,50,15,16,8,5,504.59
2025-09-08,6,QA,Desktop,13783,362,380.23,357,298,77,125,66,43,6030.35
2025-09-08,6,QA,Mobile,46779,1057,1186.37,1038,731,227,244,128,83,11389.77
2025-09-08,6,QA,Tablet,3253,76,83.47,75,56,17,21,11,7,932.62
2025-09-08,6,SA,Desktop,43334,1168,954.95,1145,943,249,356,183,120,13947.39
2025-09-08,6,SA,Mobile,159683,3632,2967.1,3557,2456,763,730,394,267,29013.93
2025-09-08,6,SA,Tablet,10973,261,218.35,256,189,56,64,33,22,2404.78
2025-09-08,7,AE,Desktop,92988,1485,1842.06,1455,1018,1091,266,142,82,9081.47
2025-09-08,7,AE,Mobile,342586,4484,5335.79,4364,2532,3245,522,271,151,16169.09
2025-09-08,7,AE,Tablet,23656,327,395.16,319,196,234,48,24,14,1486.26
2025-09-08,7,BH,Desktop,16903,257,248.61,252,176,187,41,22,13,1087.88
2025-09-08,7,BH,Mobile,57520,740,714.55,726,424,539,77,40,23,2020.03
2025-09-08,7,BH,Tablet,3822,52,51.55,51,31,38,7,4,2,192.66
2025-09-08,7,OM,Desktop,19791,311,267.14,302,212,225,47,25,14,1166.83
2025-09-08,7,OM,Mobile,76474,989,886.06,968,577,707,100,53,30,2531.28
2025-09-08,7,OM,Tablet,4951,70,61.22,69,43,50,9,5,3,213.88
2025-09-08,7,QA,Desktop,22361,345,453.49,338,230,251,64,33,19,2231.91
2025-09-08,7,QA,Mobile,80856,1066,1367.37,1037,606,778,134,70,42,5178.78
2025-09-08,7,QA,Tablet,5479,77,101.14,75,46,55,12,6,3,385.61
2025-09-08,7,SA,Desktop,70059,1120,1153.29,1095,757,815,186,98,55,4941.05
2025-09-08,7,SA,Mobile,246379,3384,3690.33,3308,1929,2378,349,186,105,10129.09
2025-09-08,7,SA,Tablet,15943,234,252.71,228,141,173,31,16,9,821.24
2025-09-08,8,AE,Desktop,227329,2254,1967.68,2197,1182,1880,205,109,51,5363.75
2025-09-08,8,AE,Mobile,862324,7437,6383.99,7260,3275,6517,414,209,102,10855.19
2025-09-08,8,AE,Tablet,57598,518,434.38,505,246,446,37,20,9,1011.32
2025-09-08,8,BH,Desktop,38525,392,271.1,384,205,337,32,16,8,619.39
2025-09-08,8,BH,Mobile,148492,1243,858.96,1217,556,1075,68,35,17,1442.14
2025-09-08,8,BH,Tablet,9508,85,60.02,83,39,73,6,3,1,132.94
